OperationIndex,OperationDuration
2994,1
2995,4
2996,1
2997,1
2998,1
2999,4
3000,2
3001,3
3002,1
3003,2
3004,2
3005,4
3006,5
3007,1
3008,2
3009,1
3010,2
3011,1
3012,1
3013,1
3014,2
3015,1
3016,3
3017,1
3018,1
3019,3
3020,1
3021,1
3022,2
3023,1
3024,1
3025,1
3026,6
3027,2
3028,2
3029,2
3030,1
3031,1
3032,3
3033,1
3034,1
3035,1
3036,1
3037,8
3038,1
3039,1
3040,1
3041,7
3042,1
3043,1
3044,3
3045,2
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,2
3055,7
3056,2
3057,1
3058,1
3059,6
3060,1
3061,1
3062,2
3063,2
3064,2
3065,1
3066,1
3067,7
3068,1
3069,2
3070,2
3071,2
3072,1
3073,1
3074,2
3075,4
3076,6
3077,1
3078,1
3079,6
3080,3
3081,4
3082,1
3083,2
3084,2
3085,2
3086,1
3087,1
3088,2
3089,1
3090,1
3091,6
3092,1
3093,4
3094,1
3095,2
3096,8
3097,1
3098,1
3099,1
3100,1
3101,3
3102,5
3103,1
3104,1
3105,1
3106,3
3107,1
3108,2
3109,2
3110,2
3111,1
3112,3
3113,1
3114,1
3115,4
3116,3
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,3
3125,2
3126,2
3127,1
3128,6
3129,4
3130,3
3131,3
3132,5
3133,2
3134,1
3135,2
3136,3
3137,3
3138,1
3139,1
3140,1
3141,5
3142,2
3143,2
3144,1
3145,1
3146,5
3147,2
3148,3
3149,1
3150,2
3151,1
3152,2
3153,1
3154,1
3155,2
3156,6
3157,1
3158,3
3159,1
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,5
3167,1
3168,3
3169,1
3170,2
3171,1
3172,1
3173,1
3174,1
3175,1
3176,2
3177,4
3178,3
3179,2
3180,1
3181,1
3182,1
3183,1
3184,1
3185,2
3186,1
3187,1
3188,4
3189,3
3190,1
3191,5
3192,6
3193,1
3194,1
3195,1
3196,6
3197,4
3198,1
3199,1
3200,2
3201,1
3202,1
3203,4
3204,2
3205,4
3206,4
3207,3
3208,1
3209,2
3210,1
3211,2
3212,1
3213,2
3214,1
3215,1
3216,1
3217,1
3218,3
3219,3
3220,1
3221,1
3222,1
3223,1
3224,1
3225,4
3226,1
3227,1
3228,1
3229,1
3230,1
3231,2
3232,1
3233,1
3234,1
3235,1
3236,1
3237,6
3238,2
3239,2
3240,1
3241,1
3242,2
3243,2
3244,2
3245,1
3246,1
3247,1
3248,4
3249,2
3250,2
3251,1
3252,2
3253,1
3254,1
3255,1
3256,2
3257,1
3258,1
3259,5
3260,1
3261,1
3262,1
3263,1
3264,3
3265,1
3266,1
3267,2
3268,2
3269,2
3270,1
3271,1
3272,3
3273,2
3274,4
3275,3
3276,4
3277,1
3278,1
3279,3
3280,1
3281,1
3282,4
3283,4
3284,1
3285,1
3286,1
3287,3
3288,5
3289,1
3290,1
3291,4
3292,1
3293,2
3294,7
3295,1
3296,2
3297,1
3298,1
3299,3
3300,1
3301,12
3302,2
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,3
3311,2
3312,2
3313,1
3314,1
3315,2
3316,1
3317,1
3318,3
3319,3
3320,2
3321,1
3322,3
3323,2
3324,3
3325,3
3326,3
3327,1
3328,1
3329,2
3330,2
3331,3
3332,1
3333,1
3334,4
3335,3
3336,5
3337,3
3338,2
3339,2
3340,4
3341,2
3342,2
3343,1
3344,1
3345,3
3346,1
3347,1
3348,1
3349,1
3350,1
3351,1
3352,5
3353,1
3354,1
3355,1
3356,2
3357,1
3358,3
3359,2
3360,3
3361,1
3362,2
3363,1
3364,6
3365,2
3366,1
3367,1
3368,1
3369,2
3370,1
3371,2
3372,1
3373,2
3374,3
3375,3
3376,3
3377,1
3378,1
3379,2
3380,1
3381,1
3382,1
3383,1
3384,1
3385,4
3386,1
3387,2
3388,1
3389,2
3390,1
3391,5
3392,4
3393,1
3394,5
3395,11
3396,3
3397,4
3398,1
3399,2
3400,1
3401,1
3402,14
3403,1
3404,3
3405,3
3406,4
3407,12
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,3
3415,2
3416,1
3417,2
3418,1
3419,1
3420,3
3421,2
3422,3
3423,1
3424,4
3425,2
3426,2
3427,2
3428,4
3429,2
3430,2
3431,9
3432,3
3433,1
3434,2
3435,1
3436,1
3437,2
3438,5
3439,5
3440,1
3441,2
3442,1
3443,11
3444,8
3445,2
3446,3
3447,3
3448,2
3449,1
3450,1
3451,2
3452,2
3453,1
3454,6
3455,1
3456,1
3457,2
3458,2
3459,2
3460,1
3461,1
3462,2
3463,2
3464,1
3465,2
3466,1
3467,2
3468,4
3469,1
3470,1
3471,3
3472,2
3473,2
3474,4
3475,3
3476,6
3477,2
3478,1
3479,1
3480,1
3481,2
3482,1
3483,5
3484,2
3485,2
3486,1
3487,1
3488,1
3489,1
3490,1
3491,2
3492,4
3493,4
3494,2
3495,1
3496,4
3497,4
3498,1
3499,3
3500,1
3501,3
3502,12
3503,1
3504,5
3505,2
3506,7
3507,1
3508,4
3509,1
3510,1
3511,1
3512,7
3513,3
3514,4
3515,6
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,7
3527,3
3528,7
3529,1
3530,1
3531,3
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,2
3539,1
3540,1
3541,3
3542,1
3543,1
3544,4
3545,1
3546,1
3547,1
3548,1
3549,2
3550,3
3551,1
3552,2
3553,1
3554,1
3555,2
3556,1
3557,1
3558,1
3559,1
3560,1
3561,3
3562,1
3563,1
3564,1
3565,3
3566,2
3567,2
3568,3
3569,4
3570,1
3571,2
3572,4
3573,9
3574,4
3575,1
3576,1
3577,1
3578,3
3579,1
3580,1
3581,4
3582,1
3583,4
3584,1
3585,1
3586,1
3587,3
3588,1
3589,1
3590,6
3591,1
3592,2
3593,2
3594,1
3595,2
3596,1
3597,2
3598,1
3599,2
3600,1
3601,2
3602,1
3603,1
3604,1
3605,1
3606,3
3607,1
3608,5
3609,7
3610,2
3611,1
3612,1
3613,3
3614,1
3615,1
3616,2
3617,4
3618,3
3619,1
3620,2
3621,1
3622,1
3623,4
3624,1
3625,1
3626,1
3627,4
3628,3
3629,2
3630,3
3631,1
3632,1
3633,1
3634,1
3635,1
3636,5
3637,1
3638,1
3639,1
3640,1
3641,5
3642,1
3643,1
3644,3
3645,1
3646,1
3647,1
3648,2
3649,15
3650,3
3651,1
3652,4
3653,1
3654,1
3655,1
3656,1
3657,1
3658,2
3659,5
3660,1
3661,1
3662,1
3663,1
3664,2
3665,1
3666,4
3667,1
3668,1
3669,1
3670,1
3671,1
3672,3
3673,1
3674,2
3675,1
3676,1
3677,1
3678,3
3679,1
3680,3
3681,1
3682,3
3683,1
3684,2
3685,2
3686,5
3687,1
3688,1
3689,1
3690,4
3691,1
3692,3
3693,1
3694,1
3695,1
3696,7
3697,2
3698,5
3699,1
3700,2
3701,2
3702,1
3703,4
3704,6
3705,4
3706,3
3707,1
3708,1
3709,7
3710,1
3711,3
3712,2
3713,2
3714,9
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,4
3722,5
3723,1
3724,1
3725,5
3726,1
3727,1
3728,1
3729,2
3730,1
3731,7
3732,1
3733,1
3734,1
3735,1
3736,2
3737,3
3738,3
3739,2
3740,5
3741,3
3742,3
3743,1
3744,1
3745,1
3746,2
3747,1
3748,1
3749,4
3750,5
3751,5
3752,1
3753,2
3754,1
3755,1
3756,1
3757,1
3758,1
3759,4
3760,1
3761,3
3762,2
3763,1
3764,1
3765,1
3766,2
3767,1
3768,1
3769,1
3770,2
3771,5
3772,1
3773,3
3774,2
3775,5
3776,3
3777,2
3778,2
3779,5
3780,1
3781,1
3782,1
3783,4
3784,3
3785,1
3786,2
3787,1
3788,1
3789,8
3790,1
3791,1
3792,2
3793,3
3794,1
3795,2
3796,2
3797,1
3798,1
3799,2
3800,1
3801,6
3802,3
3803,8
3804,1
3805,7
3806,1
3807,1
3808,1
3809,1
3810,2
3811,1
3812,1
3813,2
3814,1
3815,2
3816,1
3817,3
3818,3
3819,1
3820,1
3821,1
3822,3
3823,1
3824,1
3825,1
3826,1
3827,1
3828,4
3829,1
3830,1
3831,3
3832,3
3833,1
3834,1
3835,1
3836,5
3837,1
3838,5
3839,2
3840,2
3841,1
3842,1
3843,1
3844,1
3845,2
3846,7
3847,2
3848,3
3849,1
3850,1
3851,1
3852,2
3853,6
3854,2
3855,1
3856,1
3857,2
3858,1
3859,4
3860,3
3861,2
3862,1
3863,1
3864,1
3865,1
3866,1
3867,2
3868,2
3869,1
3870,1
3871,1
3872,1
3873,4
3874,1
3875,1
3876,1
3877,4
3878,2
3879,1
3880,1
3881,3
3882,6
3883,1
3884,4
3885,5
3886,5
3887,2
3888,2
3889,1
3890,3
3891,2
3892,2
3893,1
3894,3
3895,3
3896,1
3897,4
3898,2
3899,4
3900,1
3901,1
3902,5
3903,1
3904,4
3905,1
3906,1
3907,1
3908,2
3909,1
3910,1
3911,1
3912,1
3913,8
3914,7
3915,1
3916,3
3917,1
3918,2
3919,3
3920,6
3921,1
3922,3
3923,1
3924,9
3925,1
3926,2
3927,2
3928,2
3929,1
3930,6
3931,1
3932,2
3933,1
3934,1
3935,2
3936,1
3937,1
3938,1
3939,1
3940,3
3941,5
3942,1
3943,1
3944,1
3945,1
3946,2
3947,2
3948,1
3949,1
3950,1
3951,4
3952,7
3953,1
3954,1
3955,4
3956,5
3957,1
3958,1
3959,1
3960,2
3961,1
3962,1
3963,2
3964,1
3965,3
3966,1
3967,1
3968,2
3969,1
3970,7
3971,2
3972,1
3973,2
3974,1
3975,5
3976,1
3977,2
3978,1
3979,1
3980,4
3981,3
3982,1
3983,1
3984,3
3985,5
3986,1
3987,1
3988,1
3989,4
3990,1
3991,1
3992,3
3993,1
3994,1
3995,1
3996,1
3997,1
3998,2
3999,1
4000,2
4001,3
4002,3
4003,1
4004,1
4005,1
4006,1
4007,1
4008,2
4009,1
4010,1
4011,1
4012,2
4013,1
4014,2
4015,1
4016,4
4017,5
4018,1
4019,1
4020,1
4021,1
4022,2
4023,3
4024,2
4025,3
4026,1
4027,1
4028,3
4029,1
4030,2
4031,1
4032,1
4033,10
4034,1
4035,9
4036,8
4037,3
4038,2
4039,2
4040,4
4041,1
4042,1
4043,2
4044,1
4045,1
4046,1
4047,2
4048,4
4049,1
4050,5
4051,2
4052,3
4053,2
4054,3
4055,1
4056,3
4057,1
4058,4
4059,10
4060,1
4061,1
4062,3
4063,1
4064,4
4065,1
4066,1
4067,8
4068,2
4069,4
4070,1
4071,2
4072,2
4073,2
4074,2
4075,2
4076,1
4077,1
4078,3
4079,1
4080,2
4081,1
4082,2
4083,3
4084,1
4085,1
4086,1
4087,2
4088,4
4089,1
4090,3
4091,1
4092,1
4093,5
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,2
4101,1
4102,2
4103,1
4104,1
4105,2
4106,7
4107,1
4108,4
4109,2
4110,2
4111,1
4112,1
4113,1
4114,2
4115,1
4116,5
4117,1
4118,1
4119,3
4120,1
4121,1
4122,2
4123,5
4124,3
4125,2
4126,2
4127,6
4128,1
4129,1
4130,1
4131,1
4132,2
4133,2
4134,2
4135,1
4136,3
4137,1
4138,2
4139,2
4140,1
4141,1
4142,1
4143,4
4144,5
4145,2
4146,1
4147,1
4148,3
4149,3
4150,1
4151,1
4152,2
4153,1
4154,1
4155,1
4156,2
4157,4
4158,6
4159,2
4160,1
4161,1
4162,2
4163,1
4164,2
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,9
4172,1
4173,2
4174,4
4175,11
4176,2
4177,3
4178,1
4179,1
4180,1
4181,2
4182,2
4183,1
4184,1
4185,2
4186,1
4187,2
4188,2
4189,2
4190,3
4191,4
4192,1
4193,3
4194,2
4195,1
4196,1
4197,1
4198,1
4199,2
4200,4
4201,1
4202,1
4203,7
4204,1
4205,1
4206,2
4207,2
4208,1
4209,1
4210,1
4211,2
4212,2
4213,1
4214,2
4215,3
4216,1
4217,1
4218,2
4219,1
4220,1
4221,2
4222,5
4223,3
4224,2
4225,3
4226,1
4227,2
4228,1
4229,1
4230,2
4231,2
4232,1
4233,5
4234,1
4235,1
4236,1
4237,3
4238,2
4239,1
4240,2
4241,1
4242,3
4243,1
4244,1
4245,5
4246,1
4247,1
4248,2
4249,7
4250,1
4251,1
4252,1
4253,1
4254,1
4255,2
4256,12
4257,1
4258,1
4259,1
4260,1
4261,4
4262,1
4263,1
4264,2
4265,1
4266,2
4267,1
4268,3
4269,6
4270,2
4271,6
4272,1
4273,1
4274,2
4275,2
4276,1
4277,1
4278,1
4279,1
4280,1
4281,3
4282,1
4283,1
4284,2
4285,2
4286,4
4287,2
4288,1
4289,3
4290,2
4291,1
4292,2
4293,5
4294,1
4295,1
4296,1
4297,1
4298,1
4299,2
4300,1
4301,6
4302,3
4303,2
4304,4
4305,1
4306,1
4307,2
4308,4
4309,3
4310,1
4311,6
4312,1
4313,4
4314,7
4315,1
4316,3
4317,1
4318,1
4319,1
4320,2
4321,5
4322,2
4323,1
4324,3
4325,6
4326,1
4327,8
4328,1
4329,3
4330,1
4331,1
4332,1
4333,2
4334,1
4335,1
4336,2
4337,5
4338,1
4339,1
4340,1
4341,1
4342,3
4343,4
4344,2
4345,1
4346,3
4347,2
4348,3
4349,2
4350,3
4351,2
4352,1
4353,6
4354,2
4355,2
4356,1
4357,2
4358,2
4359,1
4360,1
4361,2
4362,3
4363,1
4364,1
4365,2
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,4
4378,1
4379,1
4380,1
4381,1
4382,2
4383,2
4384,4
4385,2
4386,6
4387,1
4388,1
4389,1
4390,1
4391,2
4392,2
4393,1
4394,6
4395,4
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4404,9
4405,2
4406,6
4407,1
4408,1
4409,2
4410,1
4411,1
4412,2
4413,2
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
4420,1
4421,6
4422,2
4423,3
4424,1
4425,1
4426,1
4427,1
4428,1
4429,3
4430,2
4431,2
4432,1
4433,5
4434,1
4435,1
4436,1
4437,3
4438,10
4439,1
4440,4
4441,4
4442,1
4443,1
4444,1
4445,8
4446,1
4447,3
4448,1
4449,3
4450,1
4451,2
4452,4
4453,3
4454,4
4455,1
4456,2
4457,1
4458,1
4459,2
4460,1
4461,1
4462,11
4463,1
4464,2
4465,1
4466,1
4467,1
4468,6
4469,4
4470,5
4471,10
4472,1
4473,1
4474,2
4475,1
4476,1
4477,1
4478,2
4479,2
4480,1
4481,1
4482,2
4483,2
4484,1
4485,3
4486,1
4487,1
4488,3
4489,2
4490,1
4491,2
4492,2
4493,3
4494,3
4495,2
4496,1
4497,1
4498,1
4499,1
4500,2
4501,1
4502,1
4503,1
4504,1
4505,1
4506,3
4507,1
4508,2
4509,6
4510,1
4511,1
4512,1
4513,2
4514,2
4515,1
4516,1
4517,5
4518,1
4519,1
4520,4
4521,2
4522,4
4523,2
4524,3
4525,1
4526,3
4527,5
4528,2
4529,1
4530,1
4531,1
4532,1
4533,1
4534,2
4535,2
4536,1
4537,2
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4544,1
4545,3
4546,1
4547,2
4548,2
4549,3
4550,5
4551,1
4552,1
4553,4
4554,1
4555,2
4556,2
4557,2
4558,5
4559,12
4560,3
4561,1
4562,4
4563,1
4564,1
4565,5
4566,1
4567,1
4568,1
4569,4
4570,1
4571,2
4572,1
4573,3
4574,3
4575,1
4576,1
4577,1
4578,8
4579,2
4580,5
4581,1
4582,3
4583,3
4584,2
4585,7
4586,1
4587,1
4588,2
4589,3
4590,2
4591,1
4592,1
4593,1
4594,1
4595,2
4596,3
4597,1
4598,1
4599,1
4600,1
4601,3
4602,5
4603,1
4604,3
4605,5
4606,4
4607,1
4608,6
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,3
4617,4
4618,1
4619,4
4620,4
4621,3
4622,1
4623,2
4624,6
4625,2
4626,1
4627,1
4628,2
4629,1
4630,1
4631,1
4632,3
4633,4
4634,1
4635,6
4636,1
4637,2
4638,3
4639,3
4640,6
4641,1
4642,4
4643,1
4644,2
4645,3
4646,2
4647,1
4648,4
4649,1
4650,1
4651,3
4652,1
4653,4
4654,1
4655,1
4656,4
4657,2
4658,1
4659,3
4660,1
4661,2
4662,1
4663,4
4664,4
4665,2
4666,1
4667,4
4668,2
4669,2
4670,1
4671,4
4672,3
4673,1
4674,1
4675,4
4676,1
4677,7
4678,2
4679,2
4680,1
4681,1
4682,6
4683,1
4684,3
4685,1
4686,1
4687,1
4688,2
4689,7
4690,1
4691,1
4692,1
4693,1
4694,1
4695,4
4696,1
4697,1
4698,1
4699,8
4700,1
4701,1
4702,2
4703,2
4704,1
4705,1
4706,3
4707,1
4708,3
4709,2
4710,1
4711,1
4712,1
4713,3
4714,1
4715,1
4716,2
4717,11
4718,1
4719,5
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,5
4727,4
4728,3
4729,1
4730,1
4731,1
4732,3
4733,5
4734,1
4735,1
4736,1
4737,1
4738,1
4739,2
4740,3
4741,1
4742,1
4743,10
4744,1
4745,1
4746,1
4747,1
4748,1
4749,3
4750,1
4751,1
4752,2
4753,1
4754,4
4755,4
4756,1
4757,3
4758,1
4759,9
4760,1
4761,9
4762,3
4763,1
4764,2
4765,10
4766,4
4767,1
4768,2
4769,1
4770,1
4771,1
4772,1
4773,3
4774,1
4775,4
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,2
4783,1
4784,1
4785,1
4786,4
4787,5
4788,1
4789,1
4790,1
4791,6
4792,1
4793,1
4794,1
4795,1
4796,1
4797,3
4798,1
4799,2
4800,1
4801,1
4802,5
4803,1
4804,3
4805,2
4806,1
4807,6
4808,1
4809,4
4810,1
4811,4
4812,1
4813,1
4814,3
4815,5
4816,5
4817,3
4818,4
4819,1
4820,1
4821,1
4822,1
4823,1
4824,2
4825,1
4826,2
4827,1
4828,1
4829,1
4830,3
4831,3
4832,2
4833,1
4834,2
4835,1
4836,1
4837,1
4838,1
4839,1
4840,6
4841,6
4842,1
4843,1
4844,1
4845,1
4846,6
4847,1
4848,3
4849,1
4850,8
4851,1
4852,3
4853,1
4854,2
4855,1
4856,1
4857,6
4858,5
4859,4
4860,2
4861,3
4862,1
4863,1
4864,1
4865,2
4866,1
4867,1
4868,2
4869,3
4870,1
4871,1
4872,1
4873,1
4874,1
4875,2
4876,2
4877,2
4878,1
4879,3
4880,1
4881,1
4882,3
4883,1
4884,1
4885,4
4886,1
4887,2
4888,1
4889,2
4890,1
4891,1
4892,2
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,5
4900,1
4901,1
4902,1
4903,1
4904,5
4905,1
4906,7
4907,1
4908,3
4909,2
4910,4
4911,2
4912,2
4913,1
4914,1
4915,5
4916,1
4917,1
4918,3
4919,1
4920,6
4921,3
4922,2
4923,4
4924,1
4925,1
4926,1
4927,1
4928,3
4929,5
4930,1
4931,1
4932,7
4933,1
4934,1
4935,1
4936,5
4937,2
4938,3
4939,3
4940,1
4941,1
4942,4
4943,1
4944,3
4945,6
4946,2
4947,3
4948,3
4949,4
4950,1
4951,1
4952,1
4953,2
4954,1
4955,3
4956,1
4957,2
4958,1
4959,3
4960,2
4961,1
4962,1
4963,3
4964,1
4965,1
4966,7
4967,3
4968,6
4969,1
4970,1
4971,5
4972,1
4973,2
4974,1
4975,1
4976,1
4977,1
4978,1
4979,1
4980,8
4981,1
4982,2
4983,4
4984,2
4985,1
4986,3
4987,2
4988,3
4989,3
4990,7
4991,2
4992,1
4993,2
4994,1
4995,5
4996,1
4997,1
4998,3
4999,2
5000,1
5001,1
5002,4
5003,1
5004,4
5005,1
5006,3
5007,4
5008,1
5009,1
5010,1
5011,2
5012,2
5013,2
5014,1
5015,1
5016,1
5017,1
5018,2
5019,4
5020,2
5021,1
5022,6
5023,3
5024,5
5025,1
5026,1
5027,1
5028,3
5029,1
5030,1
5031,2
5032,2
5033,2
5034,1
5035,1
5036,2
5037,7
5038,3
5039,5
5040,3
5041,2
5042,1
5043,2
5044,2
5045,2
5046,1
5047,2
5048,1
5049,1
5050,1
5051,3
5052,1
5053,1
5054,1
5055,2
5056,1
5057,1
5058,2
5059,1
5060,5
5061,5
5062,1
5063,1
5064,3
5065,1
5066,1
5067,1
5068,5
5069,1
5070,2
5071,3
5072,1
5073,1
5074,7
5075,1
5076,2
5077,1
5078,1
5079,1
5080,1
5081,1
5082,4
5083,1
5084,1
5085,1
5086,3
5087,1
5088,2
5089,1
5090,1
5091,1
5092,4
5093,1
5094,1
5095,1
5096,4
5097,1
5098,1
5099,1
5100,1
5101,2
5102,2
5103,1
5104,1
5105,1
5106,1
5107,1
5108,3
5109,7
5110,7
5111,4
5112,2
5113,2
5114,1
5115,2
5116,1
5117,1
5118,3
5119,1
5120,1
5121,5
5122,1
5123,1
5124,5
5125,2
5126,2
5127,1
5128,1
5129,4
5130,2
5131,1
5132,1
5133,1
5134,7
5135,1
5136,2
5137,1
5138,2
5139,5
5140,2
5141,1
5142,2
5143,3
5144,1
5145,4
5146,2
5147,5
5148,2
5149,1
5150,1
5151,1
5152,5
5153,3
5154,2
5155,1
5156,1
5157,3
5158,1
5159,1
5160,2
5161,1
5162,1
5163,1
5164,1
5165,8
5166,1
5167,1
5168,1
5169,3
5170,1
5171,2
5172,1
5173,1
5174,1
5175,3
5176,4
5177,1
5178,2
5179,5
5180,1
5181,4
5182,1
5183,5
5184,3
5185,6
5186,2
5187,1
5188,6
5189,1
5190,1
5191,2
5192,3
5193,5
5194,1
5195,3
5196,3
5197,1
5198,1
5199,1
5200,1
5201,8
5202,2
5203,3
5204,8
5205,1
5206,3
5207,1
5208,4
5209,1
5210,6
5211,1
5212,1
5213,3
5214,1
5215,2
5216,1
5217,3
5218,1
5219,1
5220,1
5221,1
5222,1
5223,1
5224,1
5225,1
5226,2
5227,4
5228,1
5229,2
5230,2
5231,1
5232,2
5233,1
5234,1
5235,1
5236,2
5237,2
5238,1
5239,1
5240,8
5241,1
5242,1
5243,5
5244,3
5245,2
5246,3
5247,4
5248,1
5249,1
5250,1
5251,7
5252,2
5253,1
5254,4
5255,1
5256,1
5257,2
5258,1
5259,4
5260,1
5261,4
5262,2
5263,1
5264,7
5265,1
5266,1
5267,1
5268,4
5269,1
5270,1
5271,1
5272,1
5273,3
5274,1
5275,1
5276,1
5277,1
5278,6
5279,1
5280,9
5281,1
5282,1
5283,4
5284,1
5285,2
5286,8
5287,1
5288,1
5289,3
5290,1
5291,1
5292,1
5293,1
5294,3
5295,1
5296,1
5297,2
5298,1
5299,1
5300,3
5301,1
5302,3
5303,4
5304,1
5305,2
5306,1
5307,1
5308,4
5309,4
5310,1
5311,2
5312,5
5313,7
5314,1
5315,1
5316,1
5317,6
5318,1
5319,2
5320,1
5321,1
5322,1
5323,13
5324,1
5325,2
5326,1
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5334,7
5335,6
5336,1
5337,2
5338,5
5339,1
5340,3
5341,6
5342,1
5343,1
5344,6
5345,2
5346,1
5347,1
5348,1
5349,2
5350,3
5351,11
5352,1
5353,2
5354,2
5355,1
5356,1
5357,8
5358,4
5359,1
5360,2
5361,1
5362,2
5363,2
5364,1
5365,9
5366,2
5367,1
5368,3
5369,1
5370,1
5371,1
5372,1
5373,3
5374,1
5375,3
5376,2
5377,1
5378,3
5379,1
5380,1
5381,1
5382,1
5383,1
5384,2
5385,1
5386,1
5387,7
5388,2
5389,4
5390,1
5391,2
5392,4
5393,2
5394,3
5395,1
5396,1
5397,1
5398,1
5399,4
5400,1
5401,7
5402,6
5403,1
5404,1
5405,5
5406,7
5407,1
5408,1
5409,1
5410,2
5411,1
5412,3
5413,1
5414,1
5415,1
5416,1
5417,1
5418,1
5419,1
5420,1
5421,1
5422,7
5423,1
5424,1
5425,2
5426,8
5427,1
5428,2
5429,3
5430,2
5431,1
5432,2
5433,1
5434,2
5435,3
5436,1
5437,4
5438,1
5439,4
5440,1
5441,1
5442,1
5443,6
5444,1
5445,1
5446,1
5447,2
5448,2
5449,1
5450,1
5451,1
5452,1
5453,1
5454,2
5455,1
5456,1
5457,1
5458,7
5459,6
5460,3
5461,1
5462,1
5463,1
5464,1
5465,1
5466,3
5467,4
5468,4
5469,1
5470,2
5471,1
5472,1
5473,2
5474,1
5475,1
5476,1
5477,2
5478,3
5479,1
5480,3
5481,1
5482,1
5483,3
5484,2
5485,9
5486,1
5487,2
5488,2
5489,5
5490,1
5491,3
5492,2
5493,1
5494,1
5495,1
5496,2
5497,4
5498,2
5499,2
5500,1
5501,1
5502,1
5503,1
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,5
5512,4
5513,2
5514,1
5515,3
5516,3
5517,3
5518,1
5519,2
5520,4
5521,2
5522,2
5523,1
5524,2
5525,1
5526,2
5527,1
5528,1
5529,1
5530,2
5531,1
5532,2
5533,3
5534,1
5535,1
5536,1
5537,4
5538,2
5539,1
5540,1
5541,2
5542,4
5543,4
5544,2
5545,1
5546,1
5547,1
5548,1
5549,1
5550,1
5551,1
5552,6
5553,2
5554,4
5555,2
5556,1
5557,3
5558,1
5559,2
5560,1
5561,12
5562,1
5563,1
5564,5
5565,1
5566,2
5567,3
5568,4
5569,7
5570,7
5571,1
5572,3
5573,2
5574,2
5575,1
5576,2
5577,8
5578,5
5579,1
5580,1
5581,1
5582,4
5583,2
5584,1
5585,1
5586,1
5587,1
5588,5
5589,2
5590,1
5591,1
5592,1
5593,7
5594,1
5595,1
5596,1
5597,2
5598,2
5599,3
5600,1
5601,1
5602,1
5603,2
5604,1
5605,2
5606,4
5607,4
5608,1
5609,1
5610,1
5611,2
5612,3
5613,1
5614,1
5615,4
5616,4
5617,1
5618,2
5619,1
5620,1
5621,5
5622,3
5623,3
5624,1
5625,4
5626,1
5627,1
5628,2
5629,1
5630,3
5631,2
5632,1
5633,1
5634,1
5635,1
5636,2
5637,4
5638,1
5639,1
5640,2
5641,3
5642,1
5643,1
5644,2
5645,1
5646,1
5647,3
5648,2
5649,2
5650,3
5651,2
5652,1
5653,1
5654,1
5655,1
5656,2
5657,4
5658,7
5659,2
5660,1
5661,1
5662,3
5663,2
5664,2
5665,3
5666,2
5667,4
5668,1
5669,3
5670,4
5671,1
5672,2
5673,1
5674,6
5675,1
5676,2
5677,1
5678,2
5679,1
5680,1
5681,1
5682,5
5683,1
5684,1
5685,3
5686,1
5687,5
5688,1
5689,2
5690,1
5691,1
5692,2
5693,2
5694,3
5695,1
5696,1
5697,1
5698,8
5699,1
5700,1
5701,1
5702,2
5703,1
5704,5
5705,1
5706,5
5707,1
5708,2
5709,5
5710,1
5711,7
5712,1
5713,6
5714,2
5715,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,3
5723,1
5724,1
5725,2
5726,1
5727,1
5728,1
5729,5
5730,3
5731,1
5732,2
5733,2
5734,2
5735,2
5736,2
5737,1
5738,1
5739,1
5740,4
5741,2
5742,4
5743,10
5744,1
5745,2
5746,2
5747,8
5748,8
5749,2
5750,1
5751,3
5752,1
5753,3
5754,5
5755,1
5756,2
5757,1
5758,1
5759,1
5760,3
5761,6
5762,6
5763,1
5764,4
5765,3
5766,1
5767,1
5768,1
5769,5
5770,2
5771,3
5772,1
5773,3
5774,1
5775,1
5776,2
5777,1
5778,3
5779,1
5780,2
5781,1
5782,2
5783,1
5784,1
5785,5
5786,1
5787,3
5788,15
5789,1
5790,1
