OperationIndex,OperationDuration
2994,1
2995,10
2996,1
2997,2
2998,2
2999,10
3000,6
3001,8
3002,1
3003,5
3004,4
3005,9
3006,12
3007,1
3008,6
3009,1
3010,4
3011,2
3012,2
3013,2
3014,5
3015,2
3016,7
3017,3
3018,1
3019,8
3020,2
3021,3
3022,6
3023,2
3024,1
3025,2
3026,14
3027,5
3028,6
3029,5
3030,1
3031,3
3032,7
3033,1
3034,2
3035,2
3036,3
3037,20
3038,1
3039,4
3040,1
3041,18
3042,1
3043,3
3044,7
3045,6
3046,3
3047,2
3048,3
3049,2
3050,1
3051,3
3052,2
3053,2
3054,5
3055,17
3056,5
3057,1
3058,1
3059,15
3060,2
3061,1
3062,5
3063,5
3064,5
3065,2
3066,1
3067,17
3068,1
3069,6
3070,6
3071,5
3072,2
3073,2
3074,5
3075,10
3076,15
3077,1
3078,1
3079,14
3080,7
3081,11
3082,1
3083,4
3084,6
3085,6
3086,3
3087,1
3088,4
3089,1
3090,3
3091,16
3092,3
3093,9
3094,1
3095,6
3096,19
3097,1
3098,1
3099,3
3100,1
3101,7
3102,12
3103,3
3104,1
3105,3
3106,6
3107,1
3108,4
3109,5
3110,5
3111,1
3112,6
3113,1
3114,1
3115,10
3116,7
3117,1
3118,1
3119,1
3120,2
3121,1
3122,1
3123,3
3124,7
3125,5
3126,6
3127,1
3128,15
3129,9
3130,8
3131,9
3132,13
3133,4
3134,1
3135,5
3136,7
3137,7
3138,4
3139,1
3140,2
3141,13
3142,4
3143,4
3144,2
3145,2
3146,11
3147,5
3148,8
3149,3
3150,5
3151,1
3152,6
3153,3
3154,3
3155,5
3156,14
3157,1
3158,9
3159,2
3160,3
3161,1
3162,2
3163,3
3164,1
3165,3
3166,13
3167,1
3168,7
3169,3
3170,5
3171,2
3172,1
3173,1
3174,1
3175,1
3176,5
3177,11
3178,8
3179,6
3180,1
3181,2
3182,2
3183,1
3184,4
3185,4
3186,2
3187,2
3188,9
3189,8
3190,2
3191,12
3192,15
3193,2
3194,2
3195,4
3196,14
3197,10
3198,1
3199,2
3200,4
3201,3
3202,1
3203,10
3204,6
3205,9
3206,10
3207,7
3208,3
3209,5
3210,1
3211,6
3212,1
3213,6
3214,1
3215,1
3216,1
3217,1
3218,6
3219,7
3220,4
3221,1
3222,1
3223,1
3224,1
3225,11
3226,1
3227,2
3228,1
3229,1
3230,4
3231,5
3232,1
3233,1
3234,2
3235,1
3236,1
3237,16
3238,5
3239,4
3240,3
3241,3
3242,4
3243,6
3244,6
3245,1
3246,3
3247,3
3248,10
3249,5
3250,4
3251,1
3252,5
3253,1
3254,2
3255,1
3256,6
3257,1
3258,2
3259,11
3260,1
3261,4
3262,3
3263,1
3264,8
3265,1
3266,3
3267,4
3268,5
3269,6
3270,1
3271,1
3272,6
3273,4
3274,9
3275,9
3276,9
3277,3
3278,2
3279,8
3280,3
3281,1
3282,10
3283,11
3284,3
3285,1
3286,2
3287,8
3288,12
3289,1
3290,1
3291,10
3292,2
3293,4
3294,17
3295,1
3296,5
3297,1
3298,2
3299,8
3300,3
3301,29
3302,4
3303,2
3304,1
3305,2
3306,2
3307,1
3308,2
3309,3
3310,6
3311,5
3312,6
3313,1
3314,1
3315,5
3316,3
3317,1
3318,8
3319,7
3320,4
3321,1
3322,7
3323,4
3324,8
3325,7
3326,8
3327,4
3328,1
3329,6
3330,5
3331,7
3332,1
3333,1
3334,11
3335,7
3336,12
3337,7
3338,5
3339,5
3340,11
3341,4
3342,5
3343,1
3344,3
3345,6
3346,2
3347,1
3348,2
3349,1
3350,1
3351,3
3352,12
3353,4
3354,1
3355,1
3356,6
3357,2
3358,9
3359,5
3360,8
3361,2
3362,6
3363,2
3364,14
3365,5
3366,2
3367,2
3368,1
3369,6
3370,1
3371,5
3372,2
3373,5
3374,8
3375,8
3376,7
3377,1
3378,1
3379,6
3380,2
3381,3
3382,1
3383,2
3384,1
3385,11
3386,1
3387,4
3388,1
3389,5
3390,2
3391,11
3392,11
3393,2
3394,12
3395,28
3396,9
3397,9
3398,1
3399,4
3400,1
3401,1
3402,34
3403,2
3404,7
3405,8
3406,10
3407,30
3408,1
3409,1
3410,3
3411,1
3412,1
3413,2
3414,8
3415,4
3416,2
3417,5
3418,1
3419,1
3420,7
3421,5
3422,7
3423,1
3424,9
3425,5
3426,4
3427,5
3428,10
3429,4
3430,4
3431,23
3432,7
3433,3
3434,6
3435,2
3436,1
3437,5
3438,13
3439,13
3440,2
3441,4
3442,1
3443,27
3444,20
3445,5
3446,8
3447,6
3448,4
3449,1
3450,3
3451,6
3452,6
3453,2
3454,14
3455,1
3456,3
3457,6
3458,6
3459,5
3460,2
3461,1
3462,5
3463,5
3464,1
3465,6
3466,3
3467,6
3468,9
3469,1
3470,1
3471,8
3472,5
3473,6
3474,9
3475,8
3476,16
3477,4
3478,3
3479,3
3480,1
3481,4
3482,2
3483,13
3484,4
3485,4
3486,2
3487,1
3488,1
3489,3
3490,1
3491,5
3492,11
3493,11
3494,5
3495,1
3496,10
3497,11
3498,1
3499,7
3500,2
3501,8
3502,29
3503,1
3504,11
3505,5
3506,18
3507,3
3508,9
3509,1
3510,2
3511,1
3512,19
3513,8
3514,10
3515,14
3516,1
3517,2
3518,1
3519,1
3520,1
3521,3
3522,2
3523,1
3524,1
3525,1
3526,18
3527,7
3528,17
3529,3
3530,2
3531,8
3532,2
3533,2
3534,1
3535,1
3536,1
3537,2
3538,6
3539,1
3540,1
3541,8
3542,1
3543,2
3544,10
3545,1
3546,1
3547,3
3548,2
3549,4
3550,8
3551,1
3552,4
3553,4
3554,1
3555,5
3556,2
3557,3
3558,1
3559,3
3560,2
3561,9
3562,1
3563,3
3564,3
3565,6
3566,4
3567,6
3568,8
3569,10
3570,2
3571,4
3572,9
3573,23
3574,11
3575,2
3576,1
3577,3
3578,7
3579,3
3580,3
3581,9
3582,2
3583,10
3584,3
3585,2
3586,3
3587,7
3588,1
3589,1
3590,15
3591,1
3592,4
3593,4
3594,3
3595,5
3596,1
3597,4
3598,2
3599,5
3600,1
3601,4
3602,1
3603,2
3604,1
3605,1
3606,9
3607,2
3608,13
3609,18
3610,4
3611,1
3612,2
3613,8
3614,2
3615,1
3616,4
3617,9
3618,8
3619,1
3620,6
3621,1
3622,1
3623,10
3624,1
3625,2
3626,1
3627,10
3628,8
3629,5
3630,7
3631,1
3632,3
3633,2
3634,1
3635,3
3636,13
3637,1
3638,2
3639,1
3640,1
3641,12
3642,3
3643,3
3644,7
3645,1
3646,3
3647,3
3648,5
3649,39
3650,7
3651,3
3652,9
3653,1
3654,1
3655,1
3656,2
3657,4
3658,5
3659,12
3660,4
3661,3
3662,1
3663,1
3664,4
3665,3
3666,9
3667,1
3668,1
3669,3
3670,1
3671,1
3672,6
3673,1
3674,5
3675,2
3676,1
3677,2
3678,8
3679,2
3680,7
3681,1
3682,7
3683,1
3684,6
3685,4
3686,13
3687,2
3688,1
3689,1
3690,9
3691,4
3692,7
3693,1
3694,2
3695,1
3696,16
3697,6
3698,14
3699,2
3700,5
3701,6
3702,2
3703,9
3704,15
3705,11
3706,7
3707,2
3708,2
3709,17
3710,1
3711,6
3712,6
3713,5
3714,23
3715,2
3716,2
3717,1
3718,3
3719,2
3720,2
3721,9
3722,14
3723,1
3724,2
3725,13
3726,1
3727,1
3728,1
3729,5
3730,1
3731,17
3732,3
3733,3
3734,1
3735,3
3736,5
3737,7
3738,7
3739,4
3740,12
3741,9
3742,7
3743,1
3744,1
3745,1
3746,5
3747,3
3748,3
3749,11
3750,11
3751,12
3752,2
3753,6
3754,2
3755,1
3756,1
3757,2
3758,3
3759,9
3760,1
3761,7
3762,4
3763,2
3764,3
3765,2
3766,5
3767,3
3768,1
3769,1
3770,4
3771,12
3772,2
3773,7
3774,5
3775,13
3776,9
3777,4
3778,5
3779,11
3780,3
3781,2
3782,1
3783,9
3784,8
3785,1
3786,4
3787,3
3788,1
3789,20
3790,1
3791,1
3792,5
3793,7
3794,1
3795,5
3796,4
3797,1
3798,1
3799,4
3800,2
3801,14
3802,9
3803,21
3804,2
3805,17
3806,3
3807,2
3808,1
3809,1
3810,6
3811,3
3812,1
3813,5
3814,1
3815,4
3816,2
3817,9
3818,9
3819,3
3820,2
3821,2
3822,8
3823,2
3824,1
3825,1
3826,3
3827,3
3828,9
3829,1
3830,2
3831,8
3832,9
3833,2
3834,3
3835,2
3836,13
3837,1
3838,14
3839,6
3840,4
3841,1
3842,3
3843,3
3844,1
3845,5
3846,18
3847,4
3848,6
3849,1
3850,3
3851,1
3852,5
3853,14
3854,5
3855,1
3856,2
3857,4
3858,3
3859,9
3860,8
3861,5
3862,2
3863,1
3864,1
3865,2
3866,3
3867,6
3868,5
3869,1
3870,3
3871,1
3872,1
3873,9
3874,1
3875,3
3876,1
3877,11
3878,4
3879,1
3880,3
3881,7
3882,16
3883,1
3884,11
3885,14
3886,12
3887,5
3888,5
3889,3
3890,7
3891,4
3892,6
3893,3
3894,7
3895,9
3896,1
3897,9
3898,4
3899,9
3900,3
3901,2
3902,12
3903,1
3904,9
3905,3
3906,4
3907,2
3908,4
3909,2
3910,1
3911,2
3912,1
3913,19
3914,17
3915,3
3916,7
3917,2
3918,6
3919,8
3920,15
3921,3
3922,8
3923,2
3924,23
3925,1
3926,5
3927,5
3928,6
3929,1
3930,14
3931,1
3932,5
3933,1
3934,2
3935,4
3936,3
3937,1
3938,1
3939,3
3940,7
3941,11
3942,1
3943,2
3944,1
3945,1
3946,5
3947,5
3948,1
3949,1
3950,1
3951,9
3952,18
3953,1
3954,1
3955,10
3956,13
3957,3
3958,1
3959,1
3960,4
3961,2
3962,1
3963,4
3964,1
3965,8
3966,2
3967,1
3968,4
3969,3
3970,18
3971,4
3972,2
3973,6
3974,2
3975,12
3976,2
3977,4
3978,1
3979,3
3980,9
3981,8
3982,1
3983,1
3984,8
3985,13
3986,1
3987,3
3988,2
3989,10
3990,1
3991,1
3992,7
3993,1
3994,3
3995,3
3996,2
3997,3
3998,4
3999,1
4000,4
4001,8
4002,7
4003,1
4004,1
4005,2
4006,2
4007,3
4008,6
4009,1
4010,1
4011,2
4012,6
4013,1
4014,5
4015,2
4016,11
4017,11
4018,2
4019,1
4020,3
4021,1
4022,6
4023,9
4024,6
4025,9
4026,3
4027,1
4028,7
4029,2
4030,6
4031,2
4032,1
4033,25
4034,1
4035,22
4036,19
4037,8
4038,5
4039,4
4040,10
4041,2
4042,3
4043,5
4044,3
4045,3
4046,2
4047,4
4048,10
4049,1
4050,14
4051,6
4052,9
4053,4
4054,8
4055,1
4056,9
4057,1
4058,11
4059,24
4060,2
4061,1
4062,7
4063,1
4064,10
4065,1
4066,1
4067,19
4068,6
4069,9
4070,2
4071,6
4072,5
4073,5
4074,6
4075,4
4076,3
4077,2
4078,7
4079,1
4080,6
4081,1
4082,5
4083,7
4084,1
4085,1
4086,1
4087,5
4088,9
4089,1
4090,7
4091,2
4092,3
4093,13
4094,2
4095,3
4096,1
4097,1
4098,1
4099,1
4100,5
4101,3
4102,4
4103,1
4104,2
4105,5
4106,17
4107,1
4108,11
4109,4
4110,4
4111,3
4112,1
4113,1
4114,5
4115,2
4116,12
4117,3
4118,1
4119,6
4120,2
4121,4
4122,6
4123,12
4124,8
4125,6
4126,6
4127,15
4128,2
4129,1
4130,2
4131,1
4132,5
4133,5
4134,5
4135,1
4136,7
4137,2
4138,5
4139,4
4140,2
4141,1
4142,1
4143,9
4144,13
4145,5
4146,1
4147,3
4148,7
4149,8
4150,1
4151,1
4152,6
4153,2
4154,1
4155,1
4156,4
4157,10
4158,16
4159,4
4160,4
4161,1
4162,4
4163,2
4164,5
4165,2
4166,1
4167,1
4168,2
4169,1
4170,1
4171,22
4172,3
4173,4
4174,10
4175,27
4176,4
4177,8
4178,2
4179,2
4180,3
4181,6
4182,6
4183,2
4184,1
4185,5
4186,1
4187,4
4188,6
4189,6
4190,7
4191,10
4192,3
4193,7
4194,5
4195,1
4196,1
4197,2
4198,3
4199,5
4200,9
4201,1
4202,1
4203,17
4204,1
4205,3
4206,4
4207,4
4208,1
4209,1
4210,1
4211,4
4212,4
4213,1
4214,5
4215,9
4216,1
4217,3
4218,6
4219,1
4220,2
4221,5
4222,11
4223,8
4224,4
4225,7
4226,2
4227,5
4228,3
4229,1
4230,6
4231,4
4232,2
4233,12
4234,1
4235,2
4236,1
4237,7
4238,6
4239,2
4240,6
4241,3
4242,7
4243,3
4244,3
4245,14
4246,1
4247,1
4248,4
4249,17
4250,2
4251,1
4252,2
4253,4
4254,1
4255,5
4256,30
4257,3
4258,2
4259,3
4260,1
4261,11
4262,3
4263,2
4264,5
4265,3
4266,5
4267,1
4268,8
4269,14
4270,5
4271,15
4272,1
4273,3
4274,5
4275,4
4276,3
4277,2
4278,1
4279,2
4280,1
4281,7
4282,1
4283,1
4284,4
4285,5
4286,10
4287,4
4288,2
4289,8
4290,4
4291,1
4292,4
4293,12
4294,3
4295,2
4296,1
4297,1
4298,3
4299,5
4300,1
4301,14
4302,7
4303,4
4304,9
4305,1
4306,3
4307,5
4308,9
4309,8
4310,2
4311,14
4312,1
4313,10
4314,18
4315,1
4316,6
4317,1
4318,3
4319,4
4320,4
4321,14
4322,6
4323,3
4324,8
4325,15
4326,1
4327,20
4328,1
4329,8
4330,2
4331,1
4332,3
4333,5
4334,2
4335,1
4336,5
4337,12
4338,2
4339,1
4340,3
4341,1
4342,9
4343,9
4344,4
4345,2
4346,8
4347,4
4348,9
4349,5
4350,8
4351,5
4352,3
4353,16
4354,4
4355,5
4356,1
4357,5
4358,4
4359,1
4360,1
4361,5
4362,7
4363,4
4364,1
4365,5
4366,1
4367,3
4368,1
4369,1
4370,1
4371,2
4372,1
4373,3
4374,4
4375,3
4376,2
4377,9
4378,1
4379,4
4380,1
4381,1
4382,4
4383,4
4384,11
4385,4
4386,16
4387,1
4388,1
4389,1
4390,1
4391,4
4392,5
4393,1
4394,15
4395,9
4396,2
4397,1
4398,1
4399,1
4400,1
4401,4
4402,1
4403,2
4404,23
4405,6
4406,15
4407,1
4408,2
4409,4
4410,1
4411,1
4412,6
4413,5
4414,3
4415,3
4416,3
4417,1
4418,2
4419,1
4420,1
4421,16
4422,5
4423,7
4424,2
4425,2
4426,1
4427,1
4428,1
4429,8
4430,6
4431,4
4432,3
4433,13
4434,1
4435,2
4436,2
4437,8
4438,24
4439,1
4440,10
4441,9
4442,1
4443,3
4444,3
4445,19
4446,1
4447,8
4448,2
4449,7
4450,3
4451,4
4452,9
4453,8
4454,10
4455,1
4456,6
4457,1
4458,3
4459,4
4460,3
4461,4
4462,28
4463,1
4464,6
4465,3
4466,1
4467,1
4468,15
4469,11
4470,12
4471,24
4472,1
4473,2
4474,6
4475,3
4476,3
4477,2
4478,5
4479,4
4480,1
4481,3
4482,4
4483,4
4484,1
4485,7
4486,1
4487,2
4488,8
4489,4
4490,2
4491,6
4492,4
4493,8
4494,7
4495,5
4496,3
4497,1
4498,2
4499,3
4500,5
4501,4
4502,2
4503,1
4504,3
4505,2
4506,7
4507,1
4508,4
4509,14
4510,1
4511,3
4512,1
4513,5
4514,4
4515,3
4516,4
4517,11
4518,1
4519,1
4520,10
4521,4
4522,11
4523,5
4524,8
4525,3
4526,7
4527,12
4528,4
4529,1
4530,2
4531,1
4532,1
4533,2
4534,4
4535,4
4536,3
4537,5
4538,1
4539,1
4540,1
4541,4
4542,1
4543,2
4544,3
4545,8
4546,1
4547,5
4548,6
4549,8
4550,13
4551,1
4552,1
4553,11
4554,3
4555,4
4556,5
4557,6
4558,13
4559,29
4560,6
4561,2
4562,11
4563,1
4564,1
4565,11
4566,1
4567,1
4568,1
4569,10
4570,3
4571,6
4572,1
4573,7
4574,7
4575,2
4576,3
4577,1
4578,19
4579,5
4580,14
4581,2
4582,8
4583,7
4584,6
4585,17
4586,3
4587,1
4588,6
4589,7
4590,4
4591,1
4592,4
4593,2
4594,3
4595,5
4596,7
4597,1
4598,3
4599,2
4600,1
4601,8
4602,12
4603,2
4604,7
4605,11
4606,9
4607,1
4608,16
4609,2
4610,2
4611,1
4612,3
4613,1
4614,1
4615,2
4616,8
4617,10
4618,2
4619,10
4620,10
4621,7
4622,1
4623,6
4624,15
4625,6
4626,2
4627,3
4628,5
4629,4
4630,1
4631,2
4632,8
4633,10
4634,1
4635,15
4636,2
4637,5
4638,7
4639,8
4640,15
4641,2
4642,10
4643,1
4644,6
4645,7
4646,6
4647,1
4648,10
4649,1
4650,1
4651,6
4652,3
4653,9
4654,2
4655,1
4656,9
4657,4
4658,1
4659,6
4660,4
4661,5
4662,3
4663,9
4664,9
4665,6
4666,1
4667,9
4668,6
4669,6
4670,2
4671,11
4672,6
4673,1
4674,3
4675,11
4676,1
4677,16
4678,6
4679,5
4680,2
4681,1
4682,14
4683,2
4684,7
4685,2
4686,1
4687,1
4688,4
4689,19
4690,2
4691,2
4692,2
4693,4
4694,3
4695,11
4696,4
4697,4
4698,1
4699,20
4700,1
4701,1
4702,5
4703,5
4704,3
4705,3
4706,8
4707,1
4708,9
4709,5
4710,3
4711,3
4712,1
4713,7
4714,4
4715,2
4716,5
4717,27
4718,3
4719,13
4720,2
4721,1
4722,1
4723,3
4724,1
4725,1
4726,12
4727,9
4728,7
4729,1
4730,1
4731,1
4732,6
4733,13
4734,3
4735,1
4736,4
4737,2
4738,2
4739,5
4740,6
4741,1
4742,1
4743,26
4744,1
4745,1
4746,1
4747,1
4748,2
4749,8
4750,2
4751,3
4752,6
4753,4
4754,10
4755,10
4756,1
4757,8
4758,3
4759,22
4760,3
4761,22
4762,7
4763,1
4764,4
4765,24
4766,10
4767,1
4768,6
4769,2
4770,1
4771,3
4772,1
4773,9
4774,2
4775,9
4776,1
4777,2
4778,1
4779,1
4780,1
4781,1
4782,4
4783,2
4784,3
4785,2
4786,10
4787,12
4788,3
4789,2
4790,1
4791,15
4792,1
4793,2
4794,2
4795,2
4796,1
4797,8
4798,1
4799,5
4800,1
4801,1
4802,12
4803,1
4804,9
4805,4
4806,1
4807,16
4808,1
4809,10
4810,1
4811,10
4812,1
4813,4
4814,7
4815,14
4816,12
4817,9
4818,11
4819,1
4820,2
4821,2
4822,2
4823,2
4824,4
4825,1
4826,6
4827,1
4828,2
4829,3
4830,8
4831,7
4832,5
4833,1
4834,4
4835,1
4836,2
4837,3
4838,1
4839,2
4840,16
4841,15
4842,2
4843,1
4844,1
4845,2
4846,15
4847,1
4848,7
4849,1
4850,20
4851,2
4852,7
4853,2
4854,5
4855,1
4856,1
4857,14
4858,12
4859,11
4860,5
4861,8
4862,1
4863,2
4864,2
4865,5
4866,2
4867,1
4868,5
4869,8
4870,2
4871,1
4872,1
4873,1
4874,2
4875,5
4876,5
4877,6
4878,2
4879,9
4880,1
4881,3
4882,8
4883,1
4884,1
4885,11
4886,2
4887,6
4888,1
4889,6
4890,2
4891,1
4892,5
4893,1
4894,2
4895,1
4896,1
4897,2
4898,1
4899,12
4900,1
4901,3
4902,1
4903,2
4904,13
4905,1
4906,17
4907,1
4908,7
4909,4
4910,11
4911,4
4912,4
4913,1
4914,1
4915,12
4916,2
4917,2
4918,7
4919,2
4920,15
4921,7
4922,5
4923,11
4924,1
4925,1
4926,3
4927,1
4928,7
4929,13
4930,3
4931,2
4932,16
4933,3
4934,3
4935,2
4936,12
4937,4
4938,7
4939,8
4940,2
4941,3
4942,9
4943,2
4944,8
4945,14
4946,5
4947,7
4948,8
4949,9
4950,3
4951,1
4952,3
4953,6
4954,3
4955,7
4956,2
4957,5
4958,1
4959,7
4960,4
4961,1
4962,2
4963,7
4964,3
4965,1
4966,17
4967,6
4968,16
4969,3
4970,3
4971,11
4972,4
4973,6
4974,1
4975,3
4976,1
4977,1
4978,1
4979,1
4980,19
4981,1
4982,5
4983,9
4984,4
4985,1
4986,7
4987,5
4988,7
4989,7
4990,19
4991,4
4992,2
4993,5
4994,1
4995,11
4996,1
4997,2
4998,8
4999,5
5000,3
5001,3
5002,10
5003,2
5004,10
5005,1
5006,7
5007,9
5008,1
5009,3
5010,1
5011,6
5012,4
5013,5
5014,1
5015,1
5016,1
5017,2
5018,4
5019,10
5020,5
5021,3
5022,15
5023,6
5024,13
5025,4
5026,1
5027,1
5028,6
5029,1
5030,2
5031,4
5032,4
5033,5
5034,1
5035,2
5036,5
5037,18
5038,7
5039,13
5040,7
5041,4
5042,1
5043,5
5044,5
5045,5
5046,3
5047,4
5048,2
5049,4
5050,1
5051,8
5052,1
5053,1
5054,3
5055,5
5056,3
5057,2
5058,4
5059,2
5060,14
5061,13
5062,3
5063,2
5064,7
5065,1
5066,3
5067,2
5068,13
5069,1
5070,4
5071,7
5072,3
5073,1
5074,18
5075,4
5076,5
5077,1
5078,3
5079,3
5080,1
5081,1
5082,9
5083,1
5084,1
5085,4
5086,7
5087,1
5088,4
5089,1
5090,1
5091,1
5092,9
5093,1
5094,1
5095,3
5096,9
5097,2
5098,3
5099,1
5100,3
5101,4
5102,4
5103,2
5104,2
5105,1
5106,2
5107,1
5108,7
5109,17
5110,18
5111,10
5112,5
5113,6
5114,2
5115,5
5116,3
5117,3
5118,7
5119,2
5120,2
5121,13
5122,1
5123,3
5124,12
5125,5
5126,4
5127,1
5128,2
5129,10
5130,4
5131,4
5132,1
5133,1
5134,17
5135,2
5136,5
5137,1
5138,6
5139,13
5140,4
5141,1
5142,4
5143,7
5144,3
5145,11
5146,5
5147,11
5148,5
5149,1
5150,2
5151,1
5152,12
5153,7
5154,6
5155,2
5156,1
5157,7
5158,3
5159,1
5160,5
5161,1
5162,2
5163,3
5164,1
5165,21
5166,1
5167,1
5168,1
5169,7
5170,3
5171,4
5172,1
5173,1
5174,3
5175,8
5176,11
5177,1
5178,4
5179,12
5180,2
5181,9
5182,1
5183,14
5184,7
5185,14
5186,6
5187,2
5188,14
5189,2
5190,2
5191,6
5192,7
5193,13
5194,1
5195,8
5196,7
5197,1
5198,2
5199,2
5200,2
5201,20
5202,5
5203,6
5204,19
5205,2
5206,8
5207,3
5208,10
5209,1
5210,15
5211,1
5212,2
5213,7
5214,3
5215,5
5216,3
5217,7
5218,1
5219,1
5220,2
5221,3
5222,1
5223,2
5224,3
5225,1
5226,4
5227,11
5228,1
5229,5
5230,5
5231,3
5232,6
5233,3
5234,4
5235,1
5236,6
5237,5
5238,1
5239,2
5240,19
5241,3
5242,3
5243,12
5244,6
5245,4
5246,8
5247,10
5248,3
5249,3
5250,2
5251,17
5252,6
5253,1
5254,10
5255,3
5256,1
5257,4
5258,3
5259,11
5260,1
5261,9
5262,4
5263,1
5264,18
5265,4
5266,2
5267,3
5268,10
5269,2
5270,1
5271,1
5272,2
5273,8
5274,3
5275,1
5276,1
5277,2
5278,14
5279,2
5280,22
5281,3
5282,1
5283,11
5284,3
5285,6
5286,21
5287,1
5288,1
5289,6
5290,2
5291,1
5292,1
5293,1
5294,7
5295,1
5296,3
5297,5
5298,3
5299,1
5300,8
5301,1
5302,7
5303,11
5304,3
5305,4
5306,3
5307,2
5308,11
5309,11
5310,2
5311,5
5312,13
5313,16
5314,4
5315,3
5316,2
5317,16
5318,1
5319,4
5320,2
5321,2
5322,3
5323,34
5324,1
5325,4
5326,1
5327,1
5328,3
5329,4
5330,1
5331,2
5332,1
5333,2
5334,17
5335,14
5336,2
5337,4
5338,12
5339,1
5340,8
5341,15
5342,1
5343,1
5344,16
5345,4
5346,1
5347,1
5348,3
5349,6
5350,7
5351,27
5352,2
5353,4
5354,4
5355,3
5356,1
5357,19
5358,10
5359,3
5360,5
5361,1
5362,4
5363,6
5364,4
5365,23
5366,5
5367,2
5368,7
5369,1
5370,2
5371,2
5372,3
5373,8
5374,3
5375,8
5376,4
5377,2
5378,8
5379,1
5380,1
5381,4
5382,2
5383,1
5384,5
5385,4
5386,3
5387,17
5388,4
5389,10
5390,1
5391,4
5392,10
5393,4
5394,6
5395,2
5396,1
5397,3
5398,3
5399,10
5400,1
5401,17
5402,16
5403,1
5404,2
5405,11
5406,17
5407,3
5408,2
5409,4
5410,6
5411,2
5412,7
5413,1
5414,1
5415,2
5416,2
5417,2
5418,3
5419,2
5420,1
5421,2
5422,18
5423,3
5424,3
5425,4
5426,20
5427,1
5428,6
5429,6
5430,5
5431,1
5432,6
5433,1
5434,5
5435,7
5436,1
5437,9
5438,1
5439,9
5440,3
5441,1
5442,1
5443,15
5444,1
5445,1
5446,2
5447,5
5448,4
5449,1
5450,2
5451,1
5452,1
5453,3
5454,6
5455,1
5456,2
5457,2
5458,19
5459,15
5460,8
5461,1
5462,1
5463,2
5464,2
5465,4
5466,8
5467,10
5468,9
5469,2
5470,6
5471,2
5472,1
5473,6
5474,1
5475,3
5476,2
5477,6
5478,7
5479,2
5480,8
5481,2
5482,3
5483,6
5484,6
5485,22
5486,1
5487,5
5488,5
5489,12
5490,1
5491,7
5492,4
5493,2
5494,3
5495,2
5496,4
5497,11
5498,4
5499,5
5500,4
5501,1
5502,1
5503,3
5504,2
5505,1
5506,4
5507,2
5508,1
5509,3
5510,1
5511,13
5512,10
5513,6
5514,1
5515,7
5516,8
5517,7
5518,1
5519,5
5520,9
5521,4
5522,5
5523,3
5524,4
5525,1
5526,5
5527,1
5528,3
5529,2
5530,4
5531,1
5532,6
5533,8
5534,1
5535,1
5536,1
5537,10
5538,4
5539,3
5540,1
5541,5
5542,10
5543,9
5544,5
5545,1
5546,1
5547,1
5548,1
5549,1
5550,2
5551,2
5552,14
5553,5
5554,9
5555,6
5556,1
5557,7
5558,2
5559,5
5560,2
5561,30
5562,2
5563,2
5564,13
5565,1
5566,6
5567,6
5568,9
5569,18
5570,19
5571,1
5572,9
5573,5
5574,5
5575,1
5576,5
5577,20
5578,12
5579,3
5580,1
5581,2
5582,9
5583,6
5584,3
5585,1
5586,3
5587,3
5588,13
5589,5
5590,2
5591,4
5592,1
5593,18
5594,2
5595,3
5596,2
5597,6
5598,5
5599,6
5600,2
5601,2
5602,1
5603,5
5604,1
5605,5
5606,10
5607,11
5608,3
5609,3
5610,1
5611,6
5612,9
5613,1
5614,3
5615,9
5616,10
5617,1
5618,4
5619,1
5620,1
5621,12
5622,9
5623,7
5624,1
5625,9
5626,3
5627,2
5628,4
5629,1
5630,7
5631,4
5632,1
5633,1
5634,1
5635,1
5636,4
5637,9
5638,1
5639,1
5640,4
5641,9
5642,2
5643,2
5644,5
5645,2
5646,1
5647,7
5648,5
5649,4
5650,7
5651,6
5652,1
5653,2
5654,1
5655,1
5656,6
5657,10
5658,16
5659,5
5660,1
5661,1
5662,8
5663,4
5664,5
5665,8
5666,6
5667,9
5668,1
5669,7
5670,10
5671,2
5672,5
5673,2
5674,16
5675,1
5676,4
5677,1
5678,6
5679,1
5680,1
5681,3
5682,12
5683,1
5684,1
5685,7
5686,3
5687,12
5688,1
5689,5
5690,1
5691,1
5692,6
5693,5
5694,7
5695,2
5696,3
5697,3
5698,21
5699,2
5700,2
5701,2
5702,4
5703,1
5704,12
5705,2
5706,11
5707,1
5708,5
5709,12
5710,1
5711,17
5712,3
5713,15
5714,6
5715,2
5716,1
5717,2
5718,1
5719,1
5720,1
5721,3
5722,8
5723,1
5724,1
5725,5
5726,1
5727,1
5728,1
5729,13
5730,9
5731,2
5732,5
5733,4
5734,6
5735,6
5736,5
5737,2
5738,1
5739,3
5740,11
5741,4
5742,9
5743,24
5744,1
5745,6
5746,6
5747,20
5748,21
5749,6
5750,1
5751,8
5752,1
5753,8
5754,12
5755,2
5756,5
5757,3
5758,3
5759,2
5760,7
5761,14
5762,14
5763,1
5764,10
5765,7
5766,1
5767,1
5768,2
5769,12
5770,5
5771,6
5772,1
5773,6
5774,1
5775,2
5776,5
5777,1
5778,9
5779,1
5780,5
5781,3
5782,5
5783,1
5784,1
5785,12
5786,2
5787,9
5788,37
5789,1
5790,2
